Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zmvq,counterbalance-5cg9,branch-65sy,Manipulation: Randomise questionnaire elements?,Question Key,Response
2,1770919177934,12/02/2026 17:59:37,1770919184491,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender,Man
3,1770919178120,12/02/2026 17:59:38,1770919184492,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender-quantised,2
4,1770919178120,12/02/2026 17:59:38,1770919184492,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender-text,
5,1770919178120,12/02/2026 17:59:38,1770919184492,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Age,36
6,1770919178120,12/02/2026 17:59:38,1770919184492,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-arab-text,
7,1770919178120,12/02/2026 17:59:38,1770919184492,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-asian-text,
8,1770919178120,12/02/2026 17:59:38,1770919184492,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-black-text,
9,1770919178120,12/02/2026 17:59:38,1770919184492,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-multiple-text,
10,1770919178120,12/02/2026 17:59:38,1770919184492,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white,British or English or Scottish or Welsh or Northern Irish
11,1770919178120,12/02/2026 17:59:38,1770919184493,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white-quantised,1
12,1770919178120,12/02/2026 17:59:38,1770919184493,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white-text,
13,1770919178120,12/02/2026 17:59:38,1770919184493,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-another-text,
14,1770919178120,12/02/2026 17:59:38,1770919184493,-5,12/02/2026 12:59:44,249979,6,questionnaire-qemh,,52674148,BLINDED,15132593,,complete,,698e1037c1fbc02cff730ec4,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1536x864,1521x742,,,,Generic Demographics,3,J_YES,1,consentProvided,No,END QUESTIONNAIRE,17796
1,1770919374525,12/02/2026 18:02:54,1770919374441,-5,12/02/2026 13:02:54,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1294x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770919431490,12/02/2026 18:03:51,1770919431447,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,Gender,Man
3,1770919431603,12/02/2026 18:03:51,1770919431448,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,Gender-quantised,2
4,1770919431603,12/02/2026 18:03:51,1770919431448,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,Gender-text,
5,1770919431603,12/02/2026 18:03:51,1770919431448,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,Age,59
6,1770919431603,12/02/2026 18:03:51,1770919431448,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-arab-text,
7,1770919431603,12/02/2026 18:03:51,1770919431448,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-asian-text,
8,1770919431603,12/02/2026 18:03:51,1770919431449,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-black-text,
9,1770919431603,12/02/2026 18:03:51,1770919431449,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-multiple-text,
10,1770919431603,12/02/2026 18:03:51,1770919431449,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-white,British or English or Scottish or Welsh or Northern Irish
11,1770919431603,12/02/2026 18:03:51,1770919431449,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-white-quantised,1
12,1770919431603,12/02/2026 18:03:51,1770919431449,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-white-text,
13,1770919431603,12/02/2026 18:03:51,1770919431449,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-another-text,
14,1770919431603,12/02/2026 18:03:51,1770919431449,-5,12/02/2026 13:03:51,249979,6,questionnaire-qemh,,52674346,BLINDED,15132610,,complete,,698e1071ca23b5b74859b5b3,computer,Desktop or Laptop,Linux x86_64,Chrome 145.0.0.0,1360x768,1279x615,,,,Generic Demographics,3,J_YES,2,consentProvided,No,END QUESTIONNAIRE,57009
1,1770919640054,12/02/2026 18:07:20,1770919643823,-5,12/02/2026 13:07:23,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1920x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770919713215,12/02/2026 18:08:33,1770919717102,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Gender,Man
3,1770919713373,12/02/2026 18:08:33,1770919717105,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Gender-quantised,2
4,1770919713373,12/02/2026 18:08:33,1770919717106,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Gender-text,
5,1770919713373,12/02/2026 18:08:33,1770919717106,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Age,65
6,1770919713373,12/02/2026 18:08:33,1770919717106,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-arab,"In another way (specify, if you wish)."
7,1770919713373,12/02/2026 18:08:33,1770919717107,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-arab-text,Americsn
8,1770919713373,12/02/2026 18:08:33,1770919717107,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-asian,"In another way (specify, if you wish)."
9,1770919713373,12/02/2026 18:08:33,1770919717107,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-asian-text,American
10,1770919713373,12/02/2026 18:08:33,1770919717108,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-black,"In another way (specify, if you wish)."
11,1770919713373,12/02/2026 18:08:33,1770919717108,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-black-text,White
12,1770919713373,12/02/2026 18:08:33,1770919717108,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-multiple,"Any other mixed or multiple ethnic backgrounds (specify, if you wish)."
13,1770919713373,12/02/2026 18:08:33,1770919717108,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-multiple-text,White
14,1770919713373,12/02/2026 18:08:33,1770919717109,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-white-text,
15,1770919713373,12/02/2026 18:08:33,1770919717109,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-another,"In another way (specify, if you wish)"
16,1770919713373,12/02/2026 18:08:33,1770919717109,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-another-text,
17,1770919713373,12/02/2026 18:08:33,1770919717109,-5,12/02/2026 13:08:37,249979,6,questionnaire-qemh,,52674560,BLINDED,15132623,,complete,,698e10af6c0bc28f2b0ca5cc,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1080,1905x945,,,,Generic Demographics,3,F_YES,1,consentProvided,No,END QUESTIONNAIRE,73286
1,1770919582269,12/02/2026 18:06:22,1770919581804,-7,12/02/2026 11:06:21,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770919596426,12/02/2026 18:06:36,1770919595741,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender,Man
3,1770919596667,12/02/2026 18:06:36,1770919595742,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender-quantised,2
4,1770919596667,12/02/2026 18:06:36,1770919595743,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender-text,
5,1770919596667,12/02/2026 18:06:36,1770919595743,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Age,26
6,1770919596667,12/02/2026 18:06:36,1770919595743,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-arab-text,
7,1770919596667,12/02/2026 18:06:36,1770919595743,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-asian-text,
8,1770919596667,12/02/2026 18:06:36,1770919595743,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-black-text,
9,1770919596667,12/02/2026 18:06:36,1770919595744,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-multiple-text,
10,1770919596667,12/02/2026 18:06:36,1770919595744,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-white,British or English or Scottish or Welsh or Northern Irish
11,1770919596667,12/02/2026 18:06:36,1770919595744,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-white-quantised,1
12,1770919596667,12/02/2026 18:06:36,1770919595744,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-white-text,
13,1770919596667,12/02/2026 18:06:36,1770919595745,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-another-text,
14,1770919596667,12/02/2026 18:06:36,1770919595745,-7,12/02/2026 11:06:35,249979,6,questionnaire-qemh,,52674522,BLINDED,15132660,,complete,,698e115251dcfc8ce4421876,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 144.0.0.0,1366x768,1366x633,,,,Generic Demographics,3,F_YES,2,consentProvided,No,END QUESTIONNAIRE,13941
1,1770919329469,12/02/2026 18:02:09,1770919328557,-5,12/02/2026 13:02:08,249979,6,questionnaire-qemh,,52674300,BLINDED,15132676,,complete,,698e118aa1173a47c43a8350,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1200,1505x965,,,,Generic Demographics,3,J_YES,1,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770919358537,12/02/2026 18:02:38,1770919357670,-5,12/02/2026 13:02:37,249979,6,questionnaire-qemh,,52674300,BLINDED,15132676,,complete,,698e118aa1173a47c43a8350,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1200,1490x965,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender,Man
3,1770919358821,12/02/2026 18:02:38,1770919357673,-5,12/02/2026 13:02:37,249979,6,questionnaire-qemh,,52674300,BLINDED,15132676,,complete,,698e118aa1173a47c43a8350,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1200,1490x965,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender-quantised,2
4,1770919358821,12/02/2026 18:02:38,1770919357673,-5,12/02/2026 13:02:37,249979,6,questionnaire-qemh,,52674300,BLINDED,15132676,,complete,,698e118aa1173a47c43a8350,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1200,1490x965,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender-text,
5,1770919358821,12/02/2026 18:02:38,1770919357673,-5,12/02/2026 13:02:37,249979,6,questionnaire-qemh,,52674300,BLINDED,15132676,,complete,,698e118aa1173a47c43a8350,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1200,1490x965,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Age,47
6,1770919358821,12/02/2026 18:02:38,1770919357674,-5,12/02/2026 13:02:37,249979,6,questionnaire-qemh,,52674300,BLINDED,15132676,,complete,,698e118aa1173a47c43a8350,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1200,1490x965,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-arab-text,
7,1770919358821,12/02/2026 18:02:38,1770919357674,-5,12/02/2026 13:02:37,249979,6,questionnaire-qemh,,52674300,BLINDED,15132676,,complete,,698e118aa1173a47c43a8350,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1200,1490x965,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-asian-text,
8,1770919358821,12/02/2026 18:02:38,1770919357674,-5,12/02/2026 13:02:37,249979,6,questionnaire-qemh,,52674300,BLINDED,15132676,,complete,,698e118aa1173a47c43a8350,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1920x1200,1490x965,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-black-text,
